book_id_raw,title,authors,language_code,image_url,small_image_url,description,text,book_idx
4687,"The Seeing Stone (The Spiderwick Chronicles, #2)","Holly Black, Tony DiTerlizzi",eng,https://images.gr-assets.com/books/1358701671m/519048.jpg,https://images.gr-assets.com/books/1358701671s/519048.jpg,"The Seeing Stone (The Spiderwick Chronicles, #2) by Holly Black, Tony DiTerlizzi","The Seeing Stone (The Spiderwick Chronicles, #2) — by Holly Black, Tony DiTerlizzi — The Seeing Stone (The Spiderwick Chronicles, #2) by Holly Black, Tony DiTerlizzi",4686
4688,"Stalingrad: The Fateful Siege, 1942–1943",Antony Beevor,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Stalingrad: The Fateful Siege, 1942–1943 by Antony Beevor","Stalingrad: The Fateful Siege, 1942–1943 — by Antony Beevor — Stalingrad: The Fateful Siege, 1942–1943 by Antony Beevor",4687
4689,"Beast Master, Vol. 1 (Beast Master, #1)",Kyousuke Motomi,en-US,https://images.gr-assets.com/books/1256593259m/6419566.jpg,https://images.gr-assets.com/books/1256593259s/6419566.jpg,"Beast Master, Vol. 1 (Beast Master, #1) by Kyousuke Motomi","Beast Master, Vol. 1 (Beast Master, #1) — by Kyousuke Motomi — Beast Master, Vol. 1 (Beast Master, #1) by Kyousuke Motomi",4688
4690,"Giggle, Giggle, Quack","Doreen Cronin, Betsy Lewin",en-US,https://images.gr-assets.com/books/1408923126m/191170.jpg,https://images.gr-assets.com/books/1408923126s/191170.jpg,"Giggle, Giggle, Quack by Doreen Cronin, Betsy Lewin","Giggle, Giggle, Quack — by Doreen Cronin, Betsy Lewin — Giggle, Giggle, Quack by Doreen Cronin, Betsy Lewin",4689
4691,West with the Night,Beryl Markham,en-US,https://images.gr-assets.com/books/1368204688m/1624.jpg,https://images.gr-assets.com/books/1368204688s/1624.jpg,West with the Night by Beryl Markham,West with the Night — by Beryl Markham — West with the Night by Beryl Markham,4690
4692,The Cellist of Sarajevo,Steven Galloway,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,The Cellist of Sarajevo by Steven Galloway,The Cellist of Sarajevo — by Steven Galloway — The Cellist of Sarajevo by Steven Galloway,4691
4693,"Smooth Talking Stranger (Travises, #3)",Lisa Kleypas,eng,https://images.gr-assets.com/books/1388444124m/4066312.jpg,https://images.gr-assets.com/books/1388444124s/4066312.jpg,"Smooth Talking Stranger (Travises, #3) by Lisa Kleypas","Smooth Talking Stranger (Travises, #3) — by Lisa Kleypas — Smooth Talking Stranger (Travises, #3) by Lisa Kleypas",4692
4694,If You Ask Me (And of Course You Won't),Betty White,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,If You Ask Me (And of Course You Won't) by Betty White,If You Ask Me (And of Course You Won't) — by Betty White — If You Ask Me (And of Course You Won't) by Betty White,4693
4695,Discourse on Method and Meditations on First Philosophy,"René Descartes, Donald A. Cress",eng,https://images.gr-assets.com/books/1405624402m/31862.jpg,https://images.gr-assets.com/books/1405624402s/31862.jpg,"Discourse on Method and Meditations on First Philosophy by René Descartes, Donald A. Cress","Discourse on Method and Meditations on First Philosophy — by René Descartes, Donald A. Cress — Discourse on Method and Meditations on First Philosophy by René Descartes, Donald A. Cress",4694
4696,"The Defector (Gabriel Allon, #9)",Daniel Silva,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"The Defector (Gabriel Allon, #9) by Daniel Silva","The Defector (Gabriel Allon, #9) — by Daniel Silva — The Defector (Gabriel Allon, #9) by Daniel Silva",4695
4697,In One Person,John Irving,,https://images.gr-assets.com/books/1379313446m/12758317.jpg,https://images.gr-assets.com/books/1379313446s/12758317.jpg,In One Person by John Irving,In One Person — by John Irving — In One Person by John Irving,4696
4698,"Rilla of Ingleside (Anne of Green Gables, #8)",L.M. Montgomery,eng,https://images.gr-assets.com/books/1285712722m/433533.jpg,https://images.gr-assets.com/books/1285712722s/433533.jpg,"Rilla of Ingleside (Anne of Green Gables, #8) by L.M. Montgomery","Rilla of Ingleside (Anne of Green Gables, #8) — by L.M. Montgomery — Rilla of Ingleside (Anne of Green Gables, #8) by L.M. Montgomery",4697
4699,The Wisdom of Crowds,James Surowiecki,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,The Wisdom of Crowds by James Surowiecki,The Wisdom of Crowds — by James Surowiecki — The Wisdom of Crowds by James Surowiecki,4698
4700,"Still Life With Crows (Pendergast, #4)","Douglas Preston, Lincoln Child",eng,https://images.gr-assets.com/books/1169235780m/39033.jpg,https://images.gr-assets.com/books/1169235780s/39033.jpg,"Still Life With Crows (Pendergast, #4) by Douglas Preston, Lincoln Child","Still Life With Crows (Pendergast, #4) — by Douglas Preston, Lincoln Child — Still Life With Crows (Pendergast, #4) by Douglas Preston, Lincoln Child",4699
4701,The Fog,James Herbert,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,The Fog by James Herbert,The Fog — by James Herbert — The Fog by James Herbert,4700
4702,Unlimited Power : The New Science Of Personal Achievement,"Anthony Robbins, Kenneth H. Blanchard, Jason Winters",,https://images.gr-assets.com/books/1419212761m/8676.jpg,https://images.gr-assets.com/books/1419212761s/8676.jpg,"Unlimited Power : The New Science Of Personal Achievement by Anthony Robbins, Kenneth H. Blanchard, Jason Winters","Unlimited Power : The New Science Of Personal Achievement — by Anthony Robbins, Kenneth H. Blanchard, Jason Winters — Unlimited Power : The New Science Of Personal Achievement by Anthony Robbins, Kenneth H. Blanchard, Jason Winters",4701
4703,"Fever Dream (Pendergast, #10)","Douglas Preston, Lincoln Child",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fever Dream (Pendergast, #10) by Douglas Preston, Lincoln Child","Fever Dream (Pendergast, #10) — by Douglas Preston, Lincoln Child — Fever Dream (Pendergast, #10) by Douglas Preston, Lincoln Child",4702
4704,Why Be Happy When You Could Be Normal?,Jeanette Winterson,,https://images.gr-assets.com/books/1320512373m/11395597.jpg,https://images.gr-assets.com/books/1320512373s/11395597.jpg,Why Be Happy When You Could Be Normal? by Jeanette Winterson,Why Be Happy When You Could Be Normal? — by Jeanette Winterson — Why Be Happy When You Could Be Normal? by Jeanette Winterson,4703
4705,"Outpost (Razorland, #2)",Ann Aguirre,en-US,https://images.gr-assets.com/books/1343084394m/10193062.jpg,https://images.gr-assets.com/books/1343084394s/10193062.jpg,"Outpost (Razorland, #2) by Ann Aguirre","Outpost (Razorland, #2) — by Ann Aguirre — Outpost (Razorland, #2) by Ann Aguirre",4704
4706,Can't We Talk about Something More Pleasant?,Roz Chast,eng,https://images.gr-assets.com/books/1421087235m/18594409.jpg,https://images.gr-assets.com/books/1421087235s/18594409.jpg,Can't We Talk about Something More Pleasant? by Roz Chast,Can't We Talk about Something More Pleasant? — by Roz Chast — Can't We Talk about Something More Pleasant? by Roz Chast,4705
4707,The Long Hard Road Out of Hell,"Marilyn Manson, Neil Strauss",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"The Long Hard Road Out of Hell by Marilyn Manson, Neil Strauss","The Long Hard Road Out of Hell — by Marilyn Manson, Neil Strauss — The Long Hard Road Out of Hell by Marilyn Manson, Neil Strauss",4706
4708,BookRags Summary:  A Storm of Swords,BookRags,eng,https://images.gr-assets.com/books/1369340463m/9832370.jpg,https://images.gr-assets.com/books/1369340463s/9832370.jpg,BookRags Summary:  A Storm of Swords by BookRags,BookRags Summary:  A Storm of Swords — by BookRags — BookRags Summary:  A Storm of Swords by BookRags,4707
4709,"Lyle, Lyle, Crocodile",Bernard Waber,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Lyle, Lyle, Crocodile by Bernard Waber","Lyle, Lyle, Crocodile — by Bernard Waber — Lyle, Lyle, Crocodile by Bernard Waber",4708
4710,"Etiquette & Espionage (Finishing School, #1)",Gail Carriger,en-CA,https://images.gr-assets.com/books/1331952557m/10874177.jpg,https://images.gr-assets.com/books/1331952557s/10874177.jpg,"Etiquette & Espionage (Finishing School, #1) by Gail Carriger","Etiquette & Espionage (Finishing School, #1) — by Gail Carriger — Etiquette & Espionage (Finishing School, #1) by Gail Carriger",4709
4711,Death With Interruptions,"José Saramago, Margaret Jull Costa",eng,https://images.gr-assets.com/books/1327937800m/3018539.jpg,https://images.gr-assets.com/books/1327937800s/3018539.jpg,"Death With Interruptions by José Saramago, Margaret Jull Costa","Death With Interruptions — by José Saramago, Margaret Jull Costa — Death With Interruptions by José Saramago, Margaret Jull Costa",4710
4712,"Sandry's Book (Circle of Magic, #1)",Tamora Pierce,en-US,https://images.gr-assets.com/books/1328860148m/58889.jpg,https://images.gr-assets.com/books/1328860148s/58889.jpg,"Sandry's Book (Circle of Magic, #1) by Tamora Pierce","Sandry's Book (Circle of Magic, #1) — by Tamora Pierce — Sandry's Book (Circle of Magic, #1) by Tamora Pierce",4711
4713,Sole Survivor,Dean Koontz,en-US,https://images.gr-assets.com/books/1308459581m/16431.jpg,https://images.gr-assets.com/books/1308459581s/16431.jpg,Sole Survivor by Dean Koontz,Sole Survivor — by Dean Koontz — Sole Survivor by Dean Koontz,4712
4714,Britt-Marie Was Here,"Fredrik Backman, Henning Koch, سمانه پرهیزکاری",eng,https://images.gr-assets.com/books/1460442061m/27406704.jpg,https://images.gr-assets.com/books/1460442061s/27406704.jpg,"Britt-Marie Was Here by Fredrik Backman, Henning Koch, سمانه پرهیزکاری","Britt-Marie Was Here — by Fredrik Backman, Henning Koch, سمانه پرهیزکاری — Britt-Marie Was Here by Fredrik Backman, Henning Koch, سمانه پرهیزکاری",4713
4715,Velvet Elvis: Repainting the Christian Faith,Rob Bell,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,Velvet Elvis: Repainting the Christian Faith by Rob Bell,Velvet Elvis: Repainting the Christian Faith — by Rob Bell — Velvet Elvis: Repainting the Christian Faith by Rob Bell,4714
4716,Kim,"Rudyard Kipling, Edward Said",eng,https://images.gr-assets.com/books/1387747342m/210834.jpg,https://images.gr-assets.com/books/1387747342s/210834.jpg,"Kim by Rudyard Kipling, Edward Said","Kim — by Rudyard Kipling, Edward Said — Kim by Rudyard Kipling, Edward Said",4715
4717,"The Shunning (The Heritage of Lancaster County, #1)",Beverly  Lewis,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"The Shunning (The Heritage of Lancaster County, #1) by Beverly  Lewis","The Shunning (The Heritage of Lancaster County, #1) — by Beverly  Lewis — The Shunning (The Heritage of Lancaster County, #1) by Beverly  Lewis",4716
4718,"Written in Red (The Others, #1)",Anne Bishop,eng,https://images.gr-assets.com/books/1411439502m/15711341.jpg,https://images.gr-assets.com/books/1411439502s/15711341.jpg,"Written in Red (The Others, #1) by Anne Bishop","Written in Red (The Others, #1) — by Anne Bishop — Written in Red (The Others, #1) by Anne Bishop",4717
4719,The Seven-Percent Solution,Nicholas Meyer,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,The Seven-Percent Solution by Nicholas Meyer,The Seven-Percent Solution — by Nicholas Meyer — The Seven-Percent Solution by Nicholas Meyer,4718
4720,"Gregor and the Marks of Secret (Underland Chronicles, #4)",Suzanne Collins,eng,https://images.gr-assets.com/books/1397854344m/319644.jpg,https://images.gr-assets.com/books/1397854344s/319644.jpg,"Gregor and the Marks of Secret (Underland Chronicles, #4) by Suzanne Collins","Gregor and the Marks of Secret (Underland Chronicles, #4) — by Suzanne Collins — Gregor and the Marks of Secret (Underland Chronicles, #4) by Suzanne Collins",4719
4721,The Prodigal God: Recovering the Heart of the Christian Faith,Timothy J. Keller,en-US,https://images.gr-assets.com/books/1427212055m/3116205.jpg,https://images.gr-assets.com/books/1427212055s/3116205.jpg,The Prodigal God: Recovering the Heart of the Christian Faith by Timothy J. Keller,The Prodigal God: Recovering the Heart of the Christian Faith — by Timothy J. Keller — The Prodigal God: Recovering the Heart of the Christian Faith by Timothy J. Keller,4720
4722,Toujours Provence,Peter Mayle,eng,https://images.gr-assets.com/books/1411874268m/44255.jpg,https://images.gr-assets.com/books/1411874268s/44255.jpg,Toujours Provence by Peter Mayle,Toujours Provence — by Peter Mayle — Toujours Provence by Peter Mayle,4721
4723,The Lost Painting,Jonathan Harr,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,The Lost Painting by Jonathan Harr,The Lost Painting — by Jonathan Harr — The Lost Painting by Jonathan Harr,4722
4724,The Light in the Ruins,Chris Bohjalian,eng,https://images.gr-assets.com/books/1355182026m/16099189.jpg,https://images.gr-assets.com/books/1355182026s/16099189.jpg,The Light in the Ruins by Chris Bohjalian,The Light in the Ruins — by Chris Bohjalian — The Light in the Ruins by Chris Bohjalian,4723
4725,My Beloved World,Sonia Sotomayor,eng,https://images.gr-assets.com/books/1348791624m/13642929.jpg,https://images.gr-assets.com/books/1348791624s/13642929.jpg,My Beloved World by Sonia Sotomayor,My Beloved World — by Sonia Sotomayor — My Beloved World by Sonia Sotomayor,4724
4726,"A Deepness in the Sky (Zones of Thought, #2)",Vernor Vinge,en-US,https://images.gr-assets.com/books/1217218691m/226004.jpg,https://images.gr-assets.com/books/1217218691s/226004.jpg,"A Deepness in the Sky (Zones of Thought, #2) by Vernor Vinge","A Deepness in the Sky (Zones of Thought, #2) — by Vernor Vinge — A Deepness in the Sky (Zones of Thought, #2) by Vernor Vinge",4725
4727,Critique of Pure Reason,"Immanuel Kant, Paul Guyer, Allen W. Wood",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Critique of Pure Reason by Immanuel Kant, Paul Guyer, Allen W. Wood","Critique of Pure Reason — by Immanuel Kant, Paul Guyer, Allen W. Wood — Critique of Pure Reason by Immanuel Kant, Paul Guyer, Allen W. Wood",4726
4728,"A Murder Is Announced (Miss Marple, #5)",Agatha Christie,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"A Murder Is Announced (Miss Marple, #5) by Agatha Christie","A Murder Is Announced (Miss Marple, #5) — by Agatha Christie — A Murder Is Announced (Miss Marple, #5) by Agatha Christie",4727
4729,Gnomes,"Rien Poortvliet, Wil Huygen",eng,https://images.gr-assets.com/books/1463189122m/926908.jpg,https://images.gr-assets.com/books/1463189122s/926908.jpg,"Gnomes by Rien Poortvliet, Wil Huygen","Gnomes — by Rien Poortvliet, Wil Huygen — Gnomes by Rien Poortvliet, Wil Huygen",4728
4730,"Undead and Unemployed (Undead, #2)",MaryJanice Davidson,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Undead and Unemployed (Undead, #2) by MaryJanice Davidson","Undead and Unemployed (Undead, #2) — by MaryJanice Davidson — Undead and Unemployed (Undead, #2) by MaryJanice Davidson",4729
4731,Gates of Fire: An Epic Novel of the Battle of Thermopylae,Steven Pressfield,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,Gates of Fire: An Epic Novel of the Battle of Thermopylae by Steven Pressfield,Gates of Fire: An Epic Novel of the Battle of Thermopylae — by Steven Pressfield — Gates of Fire: An Epic Novel of the Battle of Thermopylae by Steven Pressfield,4730
4732,"The Little Lady Agency (The Little Lady Agency, #1)",Hester Browne,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"The Little Lady Agency (The Little Lady Agency, #1) by Hester Browne","The Little Lady Agency (The Little Lady Agency, #1) — by Hester Browne — The Little Lady Agency (The Little Lady Agency, #1) by Hester Browne",4731
4733,On Liberty,John Stuart Mill,eng,https://images.gr-assets.com/books/1459346459m/385228.jpg,https://images.gr-assets.com/books/1459346459s/385228.jpg,On Liberty by John Stuart Mill,On Liberty — by John Stuart Mill — On Liberty by John Stuart Mill,4732
